instruction,response,output,prompt,history,summary,his_len,type
Do I just call the [ORG] number?,"Yes, you can call the [ORG] number.
","Yes please, if you feel up to it. ###-####","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Do I just call the [ORG] number?
Dispatcher:",[],,3,EmergencyMessage
No,"Do you want to talk to an officer? 
",Thank you. We have an officer on the way.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: He started at the light rail stop
Dispatcher: Do you want an officer to contact you? 
 User: No
Dispatcher:","[['He started at the light rail stop', 'Do you want an officer to contact you?']]",,8,EmergencyMessage
"Oh my god I'm so sorry, I didn't realize I sent this as an emergency message. I was panicking and didn't read well the option!!!","It's ok, don't worry. I'll help you.
",Thank You for using LiveSafe. Could you provide an email address and or an address on a media app where we can have an officer speak with you directly?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Oh my god I'm so sorry, I didn't realize I sent this as an emergency message. I was panicking and didn't read well the option!!!
Dispatcher:",[],,1,EmergencyMessage
It seems to be off now,"ok 
",the officer just arrived. facilities is going to notifier alarm company and have them come out,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Have the officer wait a few minutes before leaving. It goes off for a few minutes and then starts up again
Dispatcher: ok 
 User: It seems to be off now
Dispatcher:","[['Have the officer wait a few minutes before leaving. It goes off for a few minutes and then starts up again', 'ok']]",,9,EmergencyMessage
I just want to make sure he doesn’t like try and get into any apts,"Ok, just to be clear, are you reporting a crime?
",Again thank you for the information officers have been notified.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I just want to make sure he doesn’t like try and get into any apts
Dispatcher:",[],,8,EmergencyMessage
i was let in. thank you,"You're welcome.
",You're welcome.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: i was let in. thank you
Dispatcher:",[],,3,EmergencyMessage
I[ORG] in music building now warm,"What's the problem?
","Okay, the officer is doing one right now and he will be there as soon as he can.","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I[ORG] in music building now warm
Dispatcher:",[],,4,EmergencyMessage
For #,"For #
",Yes. Security will be there shortly.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: For #
Dispatcher:",[],,1,EmergencyMessage
Thanks,"Hello, how can I help you?
",Okay and Np,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Thanks
Dispatcher:",[],,20,EmergencyMessage
*exit,"*exit
","Was he black, white, hispanic, or asian?","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: *exit
Dispatcher:",[],,5,EmergencyMessage
"Thank you, I wonder if bumps along [ORG] will change this situation... for those of us who walk with no sidewalk..","I am sorry to hear that. I will let the officer know about this.
",You might want to contact [ORG] and ask them if putting in speed bumps would be possible. They would be who you would contact for that request.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: That they clearly shift speeds
Dispatcher: Okay. thank you. I have an officer there now and I will update him with this information. 
 User: Thank you, I wonder if bumps along [ORG] will change this situation... for those of us who walk with no sidewalk..
Dispatcher:","[['That they clearly shift speeds', 'Okay. thank you. I have an officer there now and I will update him with this information.']]",,6,EmergencyMessage
no lo vi bien era un señor como de ## años con barba medio gordo,"Hola, ¿cómo te llamas?
",Iba en coche ?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: no lo vi bien era un señor como de ## años con barba medio gordo
Dispatcher:",[],,9,EmergencyMessage
"Thank you so much. If someone entered, it means the door to enter the building is unlocked","You can't enter the building, because the door is locked.
",Is there a lobby?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: My address is ### Howe
Dispatcher: We will send the officers there now. How do they enter the bldg? 
 User: Thank you so much. If someone entered, it means the door to enter the building is unlocked
Dispatcher:","[['My address is ### Howe', 'We will send the officers there now. How do they enter the bldg?']]",,3,EmergencyMessage
The officers are talking to him outside my door right now,"Is he still in the house?
",Thank you for your call we have the subject and he will be escorted away...Would you like to speak to an officer after he is gone?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Also heard his voice
Dispatcher: Any clothing description? 
 User: The officers are talking to him outside my door right now
Dispatcher:","[['Also heard his voice', 'Any clothing description?']]",,16,EmergencyMessage
Cancelled the party at the skybox,"Thank you for calling the police department. How can I help you?
","Thank you, we will be sure to secure the building.","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Cancelled the party at the skybox
Dispatcher:",[],,1,EmergencyMessage
"ok, thank you. We have not heard from her yet. thank you for your help","No problem. 
",You're welcome. Officers stated that she was very tired so she may contact you later in the morning.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User:?
Dispatcher: I'm not sure about that at this time...only that she is ok and was advised to contact her roommate. 
 User: Was she advised in person?
Dispatcher: Officers that spoke with Ms. [PERSON] advised that she will be staying the rest of the morning with a friend and will probably return to [PERSON] later in the day. 
 User: Roommates want to verify that the [ORG] has had eyes on her
Dispatcher: Yes, officers did see & speak with Ms. [PERSON]. 
 User: ok, thank you. We have not heard from her yet. thank you for your help
Dispatcher:","[['?', ""I'm not sure about that at this time...only that she is ok and was advised to contact her roommate.""], ['Was she advised in person?', 'Officers that spoke with Ms. [PERSON] advised that she will be staying the rest of the morning with a friend and will probably return to [PERSON] later in the day.'], ['Roommates want to verify that the [ORG] has had eyes on her', 'Yes, officers did see & speak with Ms. [PERSON].']]",,11,EmergencyMessage
I am on floor #,"I am on floor #
",Are you injured?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I am on floor #
Dispatcher:",[],,8,EmergencyMessage
"Okay. Thank you, so sorry again.","No problem. I'm sorry you had to go through this.
","No problem, you're welcome","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Okay. Thank you, so sorry again.
Dispatcher:",[],,5,EmergencyMessage
The chief had told us^,"^What's going on?
",yes stay sheltered in place until police clear you out,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: The chief had told us^
Dispatcher:",[],,2,EmergencyMessage
Yes,"ok, we are sending an ambulance. 
",would be willing to call the newark police department,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: He asked us about the seizure but he is otherwise acting as if everything is normal
Dispatcher: would you like an ambulance? 
 User: He does not know we were the ones who called
Dispatcher: are you with him at ## church street now? 
 User: Yes
Dispatcher:","[['He asked us about the seizure but he is otherwise acting as if everything is normal', 'would you like an ambulance?'], ['He does not know we were the ones who called', 'are you with him at ## church street now?']]",,7,EmergencyMessage
Please ask them to knock on the door,"Hello, I'm calling from the police department.
",You are very welcome.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Please ask them to knock on the door
Dispatcher:",[],,21,EmergencyMessage
And had a very bad one in the past hour,"How can I help you?
","We've contacted [ORG], they will not send an officer. Please dial ### or ###-###-#### to speak with them directly.","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: And had a very bad one in the past hour
Dispatcher:",[],,39,EmergencyMessage
I am along with the [ORG] store supervisor,"Thank you for calling the [ORG] police department. How may I help you?
","Okay, go ahead and talk to the officer. Thank you for contacting [ORG]. If you need the [ACRONYM] for anything else you can contact us using your Livesafe app, or by phone at (###)###-####.","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I am along with the [ORG] store supervisor
Dispatcher:",[],,6,EmergencyMessage
No.,"ok, is he still there? 
","ok, we have several officer on the way, do you want to talk to them?","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: The front and top of the car u guys parked
Dispatcher: ok, do you know who he is? 
 User: No.
Dispatcher:","[['The front and top of the car u guys parked', 'ok, do you know who he is?']]",,10,EmergencyMessage
Sent,"ok, can you email them to [EMAIL] 
",ok thank you for helping us,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Here
Dispatcher: ok, can you email them to [EMAIL] 
 User: ok
Dispatcher: thank you 
 User: Sent
Dispatcher:","[['Here', 'ok, can you email them to [EMAIL]'], ['ok', 'thank you']]",,20,EmergencyMessage
I don’t think any of my friends are up at the moment,"I’m sorry to hear that.
","Okay. If you'd like, I can have an officer come check on you while we contact [ORG].","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I don’t think any of my friends are up at the moment
Dispatcher:",[],,9,EmergencyMessage
##,"Okay, and what is the name of the building? 
","Okay. I will notify [ORG], but I have to dispatch an officer, so they will be there shortly.","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I don’t think any of my friends are up at the moment
Dispatcher: Okay. If you'd like, I can have an officer come check on you while we contact [ORG]. 
 User: Is there a female officer on duty?
Dispatcher: I'm sorry, but there isn't. 
 User: I don’t need an officer to check on me but if you could call ems instead of ### that would be better I don’t want them coming to school with their sirens blaring and scaring the students
Dispatcher: That's understandable. Where do you live at on campus? 
 User: Manly
Dispatcher: Okay, which room number? 
 User: ##
Dispatcher:","[['I don’t think any of my friends are up at the moment', ""Okay. If you'd like, I can have an officer come check on you while we contact [ORG].""], ['Is there a female officer on duty?', ""I'm sorry, but there isn't.""], ['I don’t need an officer to check on me but if you could call ems instead of ### that would be better I don’t want them coming to school with their sirens blaring and scaring the students', ""That's understandable. Where do you live at on campus?""], ['Manly', 'Okay, which room number?']]",,17,EmergencyMessage
[ORG] - students are allowed to leave early if they finish. I will text he exits.,"[ORG] - students are allowed to leave early if they finish. I will text he exits.
",Thank you. We advised the officers.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: [ORG] - students are allowed to leave early if they finish. I will text he exits.
Dispatcher:",[],,5,EmergencyMessage
Please send someone asap,"What is your name?
",thank you we will send security [ACRONYM],"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Please send someone asap
Dispatcher:",[],,1,EmergencyMessage
Thank you. I just want to make sure she is okay.,"We will make sure she is safe and we will keep you updated.
","We understand, if you have any further concerns please let us know. Have a good night","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: One of my lady friends is in down and she was invited to it. Since she is a women she told me about it and I just want to help her be safe while she is visiting.
Dispatcher: Thank you for the information, we will have units respond out to the address. 
 User: Thank you. I just want to make sure she is okay.
Dispatcher:","[['One of my lady friends is in down and she was invited to it. Since she is a women she told me about it and I just want to help her be safe while she is visiting.', 'Thank you for the information, we will have units respond out to the address.']]",,6,EmergencyMessage
The noble library still,"OK. Stay there. We will be there in 10 minutes.
",Where in the library?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I[ORG] not sure if it’s a threatening situation but he was screaming for like # minutes straight
Dispatcher: We have an officer responding. Do you want officer contact? 
 User: Sure
Dispatcher: Where will you be? 
 User: The noble library still
Dispatcher:","[['I[ORG] not sure if it’s a threatening situation but he was screaming for like # minutes straight', 'We have an officer responding. Do you want officer contact?'], ['Sure', 'Where will you be?']]",,11,EmergencyMessage
Ok. They went and turned down the road behind [ORG] but that has been a few minutes ago.,"Thank you. 
","Thank you, I have an officer in route","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Also speeding.
Dispatcher: Thank you for your message if you see the vehicle please advise. 
 User: Ok. They went and turned down the road behind [ORG] but that has been a few minutes ago.
Dispatcher:","[['Also speeding.', 'Thank you for your message if you see the vehicle please advise.']]",,3,EmergencyMessage
What time?,"11:30
",You're welcome.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: What time?
Dispatcher:",[],,6,EmergencyMessage
Test test test,"Hello, how can I help you?
",Test Received! Thanks,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Test test test
Dispatcher:",[],,1,EmergencyMessage
Please patrol [ORG]. It has been going on for ## minutes and is getting louder and more shaking,"Thank you for reporting this. We are on our way.
","Thank you for contacting [ORG]. When you say shaking, do mean the residents above are moving rapidly?","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Please patrol [ORG]. It has been going on for ## minutes and is getting louder and more shaking
Dispatcher:",[],,1,EmergencyMessage
I[PERSON] coming to let them in,"Hi, I'm [DISPATCHER] from [LOCATION]. I'll be your dispatcher for this call.
",Thank you for using LiveSafe! We hope you have a good night!,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I[PERSON] coming to let them in
Dispatcher:",[],,19,EmergencyMessage
Heard a couple of them ringing near by so we didn’t know if someone had pressed them or not,"You don’t know if someone pressed them?
",We are not aware of any issue going on in that area. There may just be an issue with the call box.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Heard a couple of them ringing near by so we didn’t know if someone had pressed them or not
Dispatcher:",[],,4,EmergencyMessage
They are right next to us,"We're on our way
","If you are looking directly at the front of your house, is the party at the house to the right or left or your residence?","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: They are right next to us
Dispatcher:",[],,3,EmergencyMessage
She keeps walking out into the road with traffic,"What is your location?
",Than k you for using Live Safe. Can you provide a description? We will send an officer?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: She keeps walking out into the road with traffic
Dispatcher:",[],,1,EmergencyMessage
Thank you. There is an officer with her right now.,"Is she hurt?
",You're welcome!,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Thank you. There is an officer with her right now.
Dispatcher:",[],,15,EmergencyMessage
Where dean seiberts back yard is,"Hello, this is the dispatcher for the City of San Francisco. How can I help you?
",[ACRONYM] someone is on their way to check. Thank You,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Where dean seiberts back yard is
Dispatcher:",[],,4,EmergencyMessage
This is not an emergency but [PERSON] continues to bother me,"Can you tell me what is going on?
",The video did not come through,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: This is not an emergency but [PERSON] continues to bother me
Dispatcher:",[],,8,EmergencyMessage
I gave all the information I could give and I[PERSON] quite busy today,"Ok. Thank you for your help.
","Okay, thank you!","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: He had facial hair also
Dispatcher: Was he wearing a baseball hat? 
 User: No
Dispatcher: Ok. Thank you for the information. We will give the information to our patrol officers to look out for him. In the future, please call or contact us immediately so we are better able to locate the subject in question. 
 User: Okay thank you
Dispatcher: Also, would you be willing to speak or meet with an officer about your experience? 
 User: I gave all the information I could give and I[PERSON] quite busy today
Dispatcher:","[['He had facial hair also', 'Was he wearing a baseball hat?'], ['No', 'Ok. Thank you for the information. We will give the information to our patrol officers to look out for him. In the future, please call or contact us immediately so we are better able to locate the subject in question.'], ['Okay thank you', 'Also, would you be willing to speak or meet with an officer about your experience?']]",,17,EmergencyMessage
I'm shaking I'm very nervous,"I'm sorry to hear that.
",And safe to talk to them out loud?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: ##########
Dispatcher: If I give your phone number to [ORG], is it safe for them to call you? 
 User: I'm shaking I'm very nervous
Dispatcher:","[['##########', 'If I give your phone number to [ORG], is it safe for them to call you?']]",,9,EmergencyMessage
Ok I'm in my room with it and my daughter,"You need to get out of the house with your daughter and go to a safe place.
",Is there more than one child?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Yes I have a weapon
Dispatcher: What is the weapon 
 User: A machete
Dispatcher: Okay when they get there listen to their commands (if any) and do not approach them with the machete. 
 User: Ok I'm in my room with it and my daughter
Dispatcher:","[['Yes I have a weapon', 'What is the weapon'], ['A machete', 'Okay when they get there listen to their commands (if any) and do not approach them with the machete.']]",,21,EmergencyMessage
She had long straight hair,"She had long straight hair
","Thank you, we have officers in the area.","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: She had long straight hair
Dispatcher:",[],,4,EmergencyMessage
The two individuals on the car were black males. Short hair. One had jean shorts. The other had dyed his hair orange on top,"ok. What was the license plate number of the car? 
",thank you i will pass on the information to the officers,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Car is pulling away now. Two individuals are still in the parking lot after dismounting the vehicle
Dispatcher: can you describe the two people or the driver of car? 
 User: The two individuals on the car were black males. Short hair. One had jean shorts. The other had dyed his hair orange on top
Dispatcher:","[['Car is pulling away now. Two individuals are still in the parking lot after dismounting the vehicle', 'can you describe the two people or the driver of car?']]",,8,EmergencyMessage
It wa two consecutive noises I thought and then nothing. I thought maybe “pop pop” but I wasn’t sure what it was,"Did you hear it in your house or outside?
",Thank you. One of our officers will survey the location.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: It wa two consecutive noises I thought and then nothing. I thought maybe “pop pop” but I wasn’t sure what it was
Dispatcher:",[],,3,EmergencyMessage
Now,"Now!
",Thank you!!,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Now
Dispatcher:",[],,3,EmergencyMessage
This happened last night or early this morning,"Can you tell me what happened?
",Please call [ORG] at ###-###-####.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: This happened last night or early this morning
Dispatcher:",[],,4,EmergencyMessage
Will I get updated on this,"Yes, we will update you on this.
","##-# & # went to room. Knocked on door, spoke with resident. Entered room, did not detect any small of [GPE].","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Will I get updated on this
Dispatcher:",[],,6,EmergencyMessage
Can you notify me when someone is here,"I can do that
",they are making the rounds to all buildings. i can't give you an exaact time when they will walk in,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Can you notify me when someone is here
Dispatcher:",[],,3,EmergencyMessage
Are there any in epic,"No 
",An officer has checked Epic,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Can you notify me when someone is here
Dispatcher: they are making the rounds to all buildings. i can't give you an exaact time when they will walk in 
 User: What do we need to do until then
Dispatcher: YOU NEED TO DO WHATEVER YOU NEED TO DO TO STAY SAFE 
 User: Any updates on where the police are
Dispatcher: they are covering campus as quickly and safely as possible 
 User: [GPE]?
Dispatcher: Officers are still sweeping buildings 
 User: Are there any in epic
Dispatcher:","[['Can you notify me when someone is here', ""they are making the rounds to all buildings. i can't give you an exaact time when they will walk in""], ['What do we need to do until then', 'YOU NEED TO DO WHATEVER YOU NEED TO DO TO STAY SAFE'], ['Any updates on where the police are', 'they are covering campus as quickly and safely as possible'], ['[GPE]?', 'Officers are still sweeping buildings']]",,11,EmergencyMessage
Help us please!!!! We're on swcond floor of [PERSON] administration suite. ###,"Hello, how can I help you?
",[ORG] is sweeping the second floor now,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Help us please!!!! We're on swcond floor of [PERSON] administration suite. ###
Dispatcher:",[],,1,EmergencyMessage
Why does the news say scene secure if bldging are not clear,"You are right. The news is wrong.
",We are not responsible for what the news broadcasts,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: Why does the news say scene secure if bldging are not clear
Dispatcher:",[],,12,EmergencyMessage
from here it looks like #-# but i'm not sure,"Is he armed?
","Ok, are they still in the same location or are they moving somewhere else?","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: and “i'm so fucking smart”
Dispatcher: Ok, we have an officer on the way. How many people are with him? 
 User: from here it looks like #-# but i'm not sure
Dispatcher:","[[""and “i'm so fucking smart”"", 'Ok, we have an officer on the way. How many people are with him?']]",,9,EmergencyMessage
[ORG].,"[ORG].
",Can you provide the description and location please?,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: [ORG].
Dispatcher:",[],,1,EmergencyMessage
I'm still waiting on a response,"We have no officers available at this time. 
",Okay.,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: We took a right off of [GPE] lane
Dispatcher: Are you blocking the roadway or off to the side? 
 User: Off to the side
Dispatcher: We only have one officer here and he is on a call right now. Do you have a freind that can take you to get some gas? 
 User: I'm still waiting on a response
Dispatcher:","[['We took a right off of [GPE] lane', 'Are you blocking the roadway or off to the side?'], ['Off to the side', 'We only have one officer here and he is on a call right now. Do you have a freind that can take you to get some gas?']]",,7,EmergencyMessage
He's sitting in edge of fountain,"Hello, this is the police department. How can I help you?
","Ok, we will update the officers would you like to meet with the officers?","A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: He's sitting in edge of fountain
Dispatcher:",[],,6,EmergencyMessage
When?,"Where?
",Now,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: When?
Dispatcher:",[],,13,EmergencyMessage
I'm so sorry,"What's the matter?
",OK. Ill update the officer and get him headed to the correddct location,"A chat between an individual reporting a safety concern to the local police department and a dispatcher from the police department. The dispatcher gives helpful and detailed guidance and instructions on how to proceed. The dispatcher is also supposed to give necessary emotional support to the citizen.
 
 User: I'm so sorry
Dispatcher:",[],,6,EmergencyMessage
